user_id,music_id,rating
48,3,1
13,122,1
17,45,1
85,146,1
45,26,1
15,96,1
3,47,1
63,25,1
41,1,1
46,50,1
6,128,1
1,48,1
27,21,1
31,29,1
48,131,1
85,145,1
92,26,1
15,130,1
7,96,1
36,91,1
53,0,1
58,10,1
49,125,1
17,129,1
19,81,1
77,17,1
41,93,1
45,17,1
74,1,1
53,0,1
25,130,1
15,18,1
98,37,1
48,55,1
70,76,1
65,22,1
48,37,1
69,140,1
74,123,1
19,89,1
2,112,1
72,55,1
82,86,1
1,75,1
22,64,1
27,92,1
24,76,1
81,130,1
88,3,1
74,43,1
28,122,1
93,100,1
98,85,1
95,93,1
86,9,1
55,25,1
97,56,1
20,18,1
41,19,1
30,35,1
73,41,1
81,54,1
70,133,1
96,25,1
55,6,1
6,133,1
66,56,1
52,54,1
77,106,1
21,5,1
4,94,1
66,73,1
38,131,1
54,149,1
70,92,1
45,84,1
10,117,1
25,70,1
28,20,1
64,142,1
94,148,1
83,143,1
48,25,1
8,147,1
66,30,1
49,45,1
22,122,1
1,70,1
70,132,1
28,131,1
49,24,1
4,74,1
49,75,1
81,102,1
13,103,1
93,69,1
53,93,1
20,58,1
86,100,1
34,106,1
15,41,1
7,52,1
29,99,1
84,75,1
96,138,1
85,142,1
87,33,1
92,128,1
95,22,1
28,129,1
93,27,1
27,20,1
94,28,1
81,58,1
8,147,1
92,76,1
38,135,1
76,106,1
24,134,1
84,66,1
35,125,1
6,133,1
8,140,1
16,29,1
82,108,1
76,38,1
38,93,1
74,113,1
49,7,1
1,80,1
76,79,1
21,132,1
65,97,1
64,59,1
11,3,1
62,45,1
31,90,1
35,148,1
4,146,1
67,117,1
54,67,1
16,69,1
46,122,1
32,18,1
41,124,1
19,43,1
44,131,1
12,32,1
28,136,1
47,64,1
31,28,1
55,135,1
83,127,1
9,134,1
10,38,1
72,137,1
92,30,1
62,96,1
41,108,1
54,127,1
42,42,1
35,123,1
67,24,1
78,5,1
58,51,1
55,5,1
33,19,1
90,119,1
32,108,1
56,25,1
99,52,1
41,7,1
10,82,1
35,77,1
62,107,1
72,142,1
96,59,1
16,16,1
76,123,1
72,15,1
1,129,1
69,18,1
82,55,1
90,129,1
36,80,1
6,89,1
16,55,1
4,141,1
74,145,1
27,3,1
38,133,1
53,47,1
97,73,1
98,106,1
51,3,1
67,36,1
94,25,1
40,140,1
44,135,1
96,142,1
43,62,1
61,31,1
22,42,1
80,134,1
24,20,1
63,55,1
10,35,1
53,51,1
11,122,1
67,39,1
81,132,1
19,24,1
94,24,1
52,68,1
22,80,1
65,105,1
2,123,1
24,111,1
5,22,1
0,0,1
86,88,1
26,76,1
80,2,1
36,108,1
22,45,1
95,3,1
47,144,1
92,26,1
61,85,1
24,117,1
55,83,1
30,140,1
63,1,1
53,83,1
30,128,1
48,18,1
47,6,1
51,96,1
96,112,1
3,39,1
44,46,1
99,5,1
32,31,1
84,58,1
19,83,1
61,131,1
51,39,1
81,101,1
59,99,1
63,80,1
63,9,1
5,109,1
96,12,1
68,53,1
38,104,1
66,140,1
76,62,1
42,108,1
64,77,1
19,2,1
27,40,1
12,71,1
30,83,1
73,32,1
53,121,1
17,116,1
33,135,1
37,96,1
51,134,1
17,71,1
67,86,1
89,53,1
27,129,1
88,87,1
89,142,1
94,97,1
79,61,1
75,69,1
67,50,1
71,86,1
99,119,1
69,92,1
42,47,1
32,2,1
78,20,1
58,30,1
65,83,1
21,30,1
11,13,1
37,8,1
63,118,1
85,74,1
37,24,1
93,148,1
7,117,1
48,0,1
68,39,1
2,3,1
89,11,1
17,89,1
92,74,1
31,11,1
11,74,1
48,41,1
35,73,1
45,142,1
54,135,1
10,89,1
7,118,1
59,131,1
70,114,1
80,13,1
95,59,1
97,148,1
77,76,1
42,14,1
41,86,1
22,52,1
55,139,1
45,84,1
70,81,1
94,127,1
34,124,1
12,51,1
40,0,1
84,17,1
37,47,1
73,51,1
44,31,1
57,56,1
45,118,1
84,47,1
37,4,1
23,137,1
55,31,1
97,120,1
83,78,1
87,11,1
37,147,1
69,125,1
3,100,1
47,22,1
46,62,1
16,97,1
57,121,1
58,107,1
89,64,1
88,87,1
95,9,1
80,40,1
34,50,1
72,3,1
46,135,1
53,51,1
92,1,1
32,59,1
83,138,1
9,14,1
86,90,1
25,118,1
50,26,1
30,4,1
97,36,1
86,109,1
84,106,1
44,142,1
19,118,1
83,22,1
0,40,1
44,19,1
50,146,1
1,31,1
48,14,1
89,37,1
40,45,1
87,103,1
66,101,1
85,149,1
57,108,1
87,73,1
1,58,1
99,94,1
40,95,1
5,107,1
23,21,1
66,93,1
80,15,1
33,15,1
26,102,1
58,19,1
48,98,1
59,21,1
80,113,1
13,7,1
93,30,1
4,70,1
69,89,1
62,142,1
87,81,1
98,117,1
36,104,1
38,75,1
77,112,1
46,107,1
65,144,1
46,115,1
78,37,1
25,144,1
27,102,1
50,64,1
56,62,1
71,68,1
20,53,1
88,22,1
72,80,1
91,61,1
74,59,1
86,95,1
29,29,1
21,53,1
28,64,1
72,76,1
47,10,1
55,9,1
85,92,1
51,67,1
21,38,1
96,36,1
59,38,1
58,105,1
17,129,1
62,54,1
80,17,1
79,101,1
65,148,1
48,131,1
92,29,1
29,60,1
3,81,1
51,22,1
57,74,1
86,143,1
8,138,1
89,144,1
43,91,1
15,134,1
95,79,1
75,27,1
54,2,1
16,83,1
5,23,1
37,105,1
45,34,1
65,10,1
48,129,1
26,138,1
63,148,1
90,62,1
47,127,1
51,148,1
91,61,1
95,119,1
10,139,1
67,124,1
76,68,1
43,109,1
8,145,1
26,39,1
78,146,1
97,9,1
5,33,1
93,91,1
36,76,1
57,93,1
74,40,1
46,31,1
29,145,1
46,112,1
28,33,1
39,69,1
73,6,1
55,57,1
44,146,1
91,98,1
24,15,1
74,116,1
0,56,1
94,115,1
49,41,1
29,48,1
40,49,1
76,114,1
29,132,1
60,107,1
63,141,1
96,86,1
68,83,1
19,129,1
7,12,1
69,77,1
42,37,1
21,129,1
84,43,1
5,113,1
28,128,1
47,62,1
86,73,1
14,8,1
90,148,1
5,53,1
82,114,1
9,33,1
40,133,1
66,125,1
40,2,1
84,13,1
17,145,1
90,64,1
68,26,1
28,92,1
33,130,1
46,51,1
66,67,1
51,135,1
4,117,1
15,65,1
88,114,1
5,104,1
5,105,1
25,149,1
87,15,1
41,0,1
19,77,1
8,9,1
47,5,1
10,36,1
42,124,1
51,47,1
86,136,1
65,7,1
68,132,1
38,99,1
98,19,1
66,49,1
95,27,1
40,124,1
32,136,1
50,7,1
53,102,1
13,69,1
75,138,1
47,145,1
94,38,1
95,99,1
29,134,1
52,26,1
30,34,1
41,28,1
81,20,1
74,103,1
63,134,1
10,56,1
49,107,1
85,85,1
11,108,1
2,138,1
68,97,1
13,71,1
68,55,1
55,79,1
27,149,1
63,124,1
13,67,1
82,84,1
58,101,1
76,36,1
9,134,1
45,16,1
92,6,1
15,91,1
89,74,1
69,77,1
59,148,1
4,118,1
87,46,1
94,36,1
75,141,1
42,27,1
61,64,1
55,103,1
0,78,1
37,95,1
39,63,1
6,146,1
76,29,1
81,4,1
85,149,1
3,48,1
64,77,1
71,13,1
55,108,1
62,17,1
36,12,1
51,84,1
46,106,1
46,113,1
87,70,1
55,127,1
25,90,1
59,112,1
61,113,1
84,125,1
26,73,1
34,2,1
36,10,1
16,26,1
22,49,1
45,97,1
25,70,1
12,145,1
59,127,1
23,23,1
18,148,1
83,64,1
56,49,1
74,61,1
97,17,1
82,30,1
81,4,1
69,124,1
53,110,1
62,107,1
2,99,1
96,105,1
14,22,1
76,146,1
44,64,1
28,93,1
6,29,1
48,15,1
82,144,1
8,68,1
62,4,1
2,32,1
57,125,1
18,79,1
51,83,1
9,7,1
9,119,1
83,134,1
99,131,1
73,95,1
96,37,1
33,34,1
70,53,1
17,54,1
9,15,1
86,38,1
7,101,1
52,15,1
73,148,1
33,95,1
37,44,1
13,122,1
12,26,1
30,47,1
3,6,1
45,23,1
41,103,1
5,144,1
80,67,1
42,58,1
34,87,1
84,100,1
96,2,1
44,39,1
53,55,1
17,53,1
31,121,1
94,0,1
51,109,1
95,140,1
89,94,1
81,88,1
33,132,1
22,31,1
51,140,1
16,132,1
87,31,1
31,14,1
33,66,1
71,53,1
90,139,1
36,112,1
53,136,1
27,135,1
45,21,1
90,91,1
6,122,1
97,91,1
25,39,1
24,79,1
2,31,1
77,48,1
32,114,1
59,115,1
66,87,1
89,142,1
70,81,1
80,34,1
74,119,1
98,142,1
64,144,1
4,65,1
5,129,1
90,109,1
86,104,1
35,14,1
26,75,1
9,0,1
94,59,1
27,62,1
84,99,1
18,132,1
75,14,1
44,17,1
67,18,1
25,111,1
18,56,1
61,51,1
34,32,1
6,24,1
32,137,1
29,113,1
57,74,1
33,36,1
83,68,1
87,12,1
49,107,1
4,67,1
33,77,1
69,26,1
46,50,1
26,24,1
53,50,1
40,93,1
81,57,1
83,39,1
29,98,1
83,15,1
90,127,1
67,22,1
81,117,1
61,118,1
24,106,1
56,99,1
71,20,1
1,63,1
29,73,1
70,98,1
16,124,1
85,114,1
7,48,1
11,110,1
84,115,1
94,97,1
49,7,1
55,116,1
25,110,1
88,60,1
85,40,1
28,10,1
66,0,1
29,56,1
12,0,1
62,25,1
46,37,1
82,16,1
49,49,1
89,57,1
20,27,1
92,18,1
32,92,1
13,99,1
38,92,1
29,142,1
8,130,1
13,33,1
96,25,1
57,54,1
57,118,1
2,34,1
99,111,1
39,77,1
71,70,1
94,66,1
44,68,1
3,83,1
47,28,1
11,130,1
5,7,1
19,50,1
52,89,1
92,45,1
22,33,1
44,46,1
38,22,1
92,61,1
66,125,1
2,92,1
62,40,1
60,104,1
26,41,1
28,3,1
25,37,1
74,97,1
93,108,1
68,82,1
32,81,1
68,58,1
5,91,1
56,25,1
46,11,1
72,131,1
86,31,1
11,95,1
51,13,1
10,133,1
45,80,1
7,65,1
16,122,1
68,40,1
5,25,1
37,50,1
62,92,1
38,25,1
38,128,1
98,74,1
53,100,1
52,89,1
18,104,1
62,124,1
16,83,1
18,92,1
80,121,1
16,108,1
40,41,1
18,102,1
21,70,1
79,145,1
4,11,1
50,2,1
48,74,1
90,20,1
65,56,1
81,144,1
49,99,1
81,63,1
69,10,1
91,128,1
0,77,1
44,4,1
69,133,1
50,125,1
55,107,1
63,41,1
35,102,1
96,85,1
45,34,1
53,119,1
3,138,1
24,45,1
68,56,1
41,127,1
59,99,1
42,24,1
72,74,1
78,109,1
81,55,1
53,3,1
70,61,1
71,135,1
12,84,1
93,50,1
53,107,1
28,2,1
4,70,1
22,66,1
7,10,1
68,56,1
34,89,1
75,111,1
79,15,1
86,72,1
7,65,1
56,94,1
28,120,1
31,131,1
4,21,1
49,97,1
62,62,1
49,125,1
47,30,1
96,51,1
96,107,1
58,29,1
15,90,1
98,14,1
16,53,1
3,10,1
1,20,1
75,51,1
29,130,1
34,54,1
69,101,1
34,21,1
7,21,1
60,35,1
51,3,1
91,87,1
0,118,1
65,117,1
10,53,1
88,76,1
54,52,1
52,23,1
65,75,1
14,131,1
54,93,1
6,145,1
8,73,1
97,139,1
68,117,1
52,39,1
45,124,1
42,77,1
92,18,1
73,17,1
18,71,1
49,97,1
41,106,1
79,95,1
24,117,1
44,82,1
64,54,1
48,57,1
98,114,1
21,15,1
72,49,1
79,16,1
47,25,1
40,92,1
8,79,1
14,49,1
55,46,1
63,132,1
85,3,1
14,86,1
13,89,1
15,104,1
12,0,1
22,51,1
74,21,1
64,50,1
17,35,1
66,30,1
89,117,1
17,45,1
79,48,1
31,106,1
97,33,1
23,14,1
67,17,1
20,135,1
95,67,1
19,47,1
23,120,1
29,46,1
25,9,1
34,79,1
6,107,1
37,77,1
94,12,1
97,89,1
40,71,1
34,99,1
96,73,1
53,7,1
72,99,1
46,91,1
11,45,1
35,149,1
64,135,1
96,41,1
37,16,1
94,49,1
71,17,1
10,51,1
84,61,1
88,93,1
6,139,1
97,91,1
25,46,1
83,109,1
20,7,1
15,133,1
5,112,1
68,39,1
36,118,1
62,106,1
43,113,1
77,36,1
38,126,1
72,36,1
60,59,1
81,107,1
62,135,1
57,120,1
23,58,1
1,20,1
34,116,1
90,85,1
98,75,1
8,100,1
44,134,1
41,1,1
70,85,1
77,139,1
6,149,1
8,127,1
73,137,1
61,125,1
83,39,1
73,102,1
44,50,1
70,115,1
29,102,1
59,133,1
20,20,1
81,116,1
95,142,1
12,91,1
18,53,1
98,137,1
7,53,1
64,92,1
98,126,1
18,7,1
12,69,1
29,93,1
48,86,1
27,75,1
23,63,1
86,80,1
47,80,1
93,93,1
0,59,1
39,102,1
45,142,1
24,129,1
89,123,1
36,51,1
70,54,1
9,56,1
39,64,1
53,70,1
78,100,1
1,84,1
79,93,1
88,57,1
0,31,1
88,142,1
81,123,1
63,7,1
11,30,1
81,144,1
98,28,1
65,101,1
25,135,1
33,46,1
17,146,1
34,31,1
48,36,1
46,122,1
10,19,1
6,88,1
0,92,1
12,114,1
87,53,1
84,132,1
67,97,1
9,147,1
9,128,1
28,13,1
66,109,1
4,118,1
78,0,1
10,89,1
88,98,1
30,110,1
23,61,1
23,79,1
3,132,1
3,29,1
14,135,1
23,58,1
16,144,1
62,96,1
6,58,1
84,100,1
21,115,1
7,96,1
41,15,1
91,139,1
87,41,1
66,78,1
25,89,1
3,81,1
99,15,1
17,39,1
61,92,1
79,122,1
39,79,1
44,123,1
22,146,1
55,141,1
84,99,1
10,61,1
83,44,1
60,110,1
1,58,1
76,88,1
67,81,1
65,135,1
67,99,1
8,127,1
16,66,1
83,15,1
64,77,1
60,147,1
26,140,1
59,145,1
61,54,1
23,105,1
49,44,1
0,122,1
30,93,1
40,72,1
67,43,1
56,43,1
80,41,1
29,81,1
31,28,1
0,64,1
89,1,1
45,12,1
85,9,1
76,30,1
59,81,1
49,98,1
80,149,1
95,26,1
72,69,1
9,14,1
91,89,1
12,57,1
8,20,1
74,50,1
87,116,1
21,111,1
97,16,1
8,37,1
72,99,1
24,81,1
40,17,1
7,129,1
10,31,1
18,53,1
87,21,1
64,38,1
28,109,1
73,140,1
94,93,1
91,5,1
50,90,1
32,77,1
69,124,1
22,129,1
53,84,1
55,112,1
23,115,1
12,97,1
64,56,1
49,146,1
62,105,1
43,1,1
43,62,1
70,24,1
89,45,1
80,23,1
28,82,1
94,140,1
43,130,1
60,109,1
71,68,1
80,51,1
22,138,1
11,42,1
99,62,1
93,74,1
90,3,1
72,53,1
60,120,1
20,15,1
27,63,1
24,148,1
73,54,1
49,35,1
52,59,1
21,91,1
80,17,1
54,129,1
9,70,1
12,92,1
58,89,1
44,84,1
20,26,1
75,143,1
94,1,1
18,30,1
56,45,1
46,76,1
47,44,1
25,98,1
27,73,1
40,39,1
67,149,1
55,61,1
42,79,1
56,142,1
30,84,1
39,82,1
73,46,1
82,32,1
63,9,1
55,108,1
20,116,1
97,60,1
56,102,1
58,75,1
17,64,1
32,97,1
6,47,1
69,112,1
45,140,1
76,8,1
30,74,1
92,131,1
28,147,1
94,37,1
99,20,1
84,67,1
90,106,1
83,25,1
83,110,1
57,35,1
13,46,1
16,76,1
24,54,1
86,66,1
98,63,1
74,16,1
14,46,1
16,72,1
82,50,1
12,75,1
43,39,1
20,106,1
64,50,1
19,117,1
33,17,1
85,112,1
18,126,1
73,4,1
44,18,1
97,138,1
89,93,1
34,53,1
42,14,1
62,55,1
99,17,1
46,75,1
39,47,1
0,4,1
0,80,1
25,106,1
87,106,1
98,132,1
65,22,1
65,122,1
8,136,1
44,118,1
4,53,1
69,147,1
16,59,1
48,149,1
11,127,1
31,72,1
44,123,1
49,119,1
59,72,1
4,91,1
82,78,1
80,23,1
6,90,1
61,125,1
19,14,1
91,121,1
38,93,1
87,22,1
91,91,1
8,18,1
30,112,1
31,149,1
85,69,1
84,58,1
81,135,1
1,94,1
21,121,1
42,6,1
77,89,1
49,115,1
99,143,1
85,80,1
93,23,1
54,114,1
63,94,1
87,30,1
17,40,1
42,82,1
66,30,1
70,44,1
20,23,1
89,144,1
36,50,1
41,64,1
73,23,1
81,34,1
75,136,1
29,7,1
82,30,1
76,87,1
74,72,1
78,138,1
54,138,1
37,127,1
80,12,1
92,30,1
54,133,1
3,122,1
74,9,1
32,92,1
29,98,1
18,96,1
99,97,1
64,132,1
44,141,1
93,56,1
52,30,1
52,3,1
99,18,1
5,112,1
5,9,1
74,83,1
70,49,1
1,111,1
28,100,1
19,43,1
79,140,1
16,82,1
58,100,1
60,111,1
9,91,1
14,62,1
22,4,1
77,80,1
19,120,1
49,132,1
29,33,1
93,9,1
29,127,1
45,5,1
52,104,1
15,78,1
99,86,1
21,128,1
69,51,1
26,140,1
95,122,1
67,18,1
43,7,1
23,51,1
13,51,1
36,132,1
43,40,1
44,126,1
16,24,1
84,107,1
4,68,1
3,124,1
5,113,1
80,82,1
78,75,1
72,135,1
13,115,1
30,44,1
63,52,1
45,136,1
58,96,1
79,24,1
36,74,1
83,141,1
63,133,1
1,124,1
51,86,1
43,135,1
0,71,1
71,10,1
22,94,1
91,147,1
51,87,1
86,102,1
83,34,1
11,68,1
16,10,1
80,61,1
32,23,1
87,111,1
80,90,1
77,131,1
17,26,1
61,36,1
39,0,1
9,52,1
3,131,1
0,8,1
68,36,1
23,116,1
13,61,1
75,69,1
30,120,1
60,53,1
80,106,1
38,29,1
65,138,1
48,112,1
14,68,1
12,43,1
26,124,1
50,19,1
1,86,1
12,33,1
49,108,1
65,81,1
63,30,1
33,77,1
32,81,1
70,58,1
51,140,1
38,78,1
4,130,1
11,92,1
20,113,1
69,109,1
69,49,1
43,30,1
81,28,1
10,94,1
63,65,1
81,122,1
22,56,1
75,102,1
91,35,1
5,50,1
79,129,1
64,11,1
37,127,1
14,63,1
76,63,1
42,1,1
14,52,1
23,121,1
24,119,1
49,65,1
90,56,1
25,145,1
68,24,1
90,145,1
51,21,1
37,143,1
49,143,1
13,138,1
9,55,1
51,104,1
30,35,1
22,3,1
98,127,1
81,133,1
41,141,1
98,86,1
3,143,1
94,115,1
92,95,1
56,134,1
97,33,1
46,68,1
88,147,1
1,40,1
19,114,1
38,118,1
3,121,1
37,124,1
15,50,1
93,11,1
87,55,1
33,129,1
55,84,1
95,106,1
7,80,1
75,35,1
29,136,1
81,74,1
93,84,1
33,13,1
92,65,1
8,84,1
48,119,1
99,22,1
45,17,1
0,28,1
8,119,1
84,87,1
26,146,1
48,101,1
45,43,1
30,89,1
90,80,1
42,120,1
60,44,1
37,116,1
22,13,1
54,11,1
13,132,1
27,45,1
11,110,1
99,56,1
39,65,1
14,48,1
25,142,1
36,0,1
7,130,1
8,129,1
34,22,1
10,129,1
37,85,1
29,82,1
55,47,1
71,45,1
60,15,1
78,138,1
42,120,1
44,62,1
37,44,1
82,19,1
94,12,1
28,110,1
7,75,1
5,110,1
98,8,1
36,85,1
76,147,1
95,53,1
45,110,1
95,2,1
72,69,1
45,96,1
69,20,1
26,116,1
90,100,1
86,37,1
94,0,1
51,14,1
43,141,1
78,92,1
10,93,1
19,39,1
60,136,1
70,73,1
2,50,1
87,21,1
16,117,1
1,92,1
65,117,1
89,122,1
42,80,1
26,138,1
65,107,1
60,86,1
16,12,1
44,124,1
93,117,1
45,50,1
76,91,1
55,110,1
84,147,1
10,146,1
93,81,1
84,0,1
90,32,1
46,58,1
35,39,1
21,88,1
18,40,1
73,138,1
58,82,1
58,138,1
93,71,1
34,142,1
27,122,1
45,5,1
52,10,1
66,117,1
60,39,1
24,117,1
34,83,1
91,54,1
81,132,1
78,147,1
64,24,1
50,57,1
80,101,1
35,17,1
77,33,1
86,70,1
26,77,1
5,43,1
68,33,1
3,65,1
48,91,1
6,98,1
72,88,1
37,48,1
31,73,1
80,139,1
3,104,1
86,98,1
19,5,1
65,55,1
90,115,1
74,29,1
16,144,1
65,38,1
31,25,1
30,136,1
67,12,1
62,38,1
73,7,1
32,144,1
11,62,1
17,84,1
77,126,1
75,80,1
9,78,1
95,128,1
78,62,1
34,0,1
15,130,1
16,141,1
74,31,1
53,20,1
4,142,1
56,89,1
9,143,1
25,37,1
67,11,1
70,111,1
54,14,1
18,10,1
69,74,1
75,38,1
88,71,1
80,147,1
83,37,1
56,26,1
1,51,1
26,120,1
32,55,1
51,60,1
78,101,1
93,80,1
50,87,1
40,67,1
92,42,1
86,93,1
76,145,1
94,14,1
68,111,1
51,95,1
62,31,1
85,46,1
66,134,1
25,116,1
50,63,1
22,11,1
63,116,1
2,137,1
26,48,1
91,56,1
24,60,1
85,22,1
77,75,1
96,59,1
19,121,1
67,120,1
54,99,1
24,145,1
19,7,1
72,149,1
30,1,1
71,105,1
78,115,1
64,17,1
96,107,1
30,149,1
19,82,1
7,87,1
0,125,1
45,0,1
41,149,1
35,145,1
62,134,1
60,69,1
1,118,1
35,94,1
95,24,1
85,96,1
15,64,1
52,0,1
94,91,1
95,142,1
58,117,1
26,31,1
94,14,1
25,44,1
62,83,1
23,0,1
94,69,1
21,142,1
39,90,1
83,26,1
87,92,1
19,97,1
39,64,1
73,56,1
43,45,1
12,62,1
54,10,1
54,72,1
89,64,1
11,11,1
88,85,1
50,73,1
54,29,1
9,128,1
87,109,1
68,23,1
35,118,1
41,6,1
88,126,1
32,61,1
21,81,1
73,8,1
93,55,1
87,102,1
95,77,1
10,104,1
41,123,1
46,33,1
58,98,1
32,20,1
28,107,1
52,75,1
87,104,1
67,114,1
51,111,1
50,93,1
51,21,1
59,93,1
9,87,1
50,60,1
53,108,1
98,40,1
42,32,1
36,53,1
89,133,1
29,118,1
64,149,1
16,37,1
85,83,1
86,108,1
82,87,1
76,67,1
10,108,1
89,66,1
86,10,1
66,28,1
81,9,1
55,109,1
72,148,1
42,54,1
74,5,1
38,103,1
98,44,1
46,24,1
73,36,1
85,17,1
17,116,1
67,60,1
70,12,1
47,10,1
15,49,1
84,34,1
55,38,1
48,128,1
14,133,1
65,14,1
26,22,1
95,59,1
25,130,1
38,31,1
52,136,1
95,26,1
50,115,1
31,65,1
18,146,1
32,70,1
79,22,1
58,50,1
74,11,1
32,69,1
79,130,1
63,0,1
76,129,1
8,30,1
87,118,1
51,100,1
51,144,1
40,15,1
64,120,1
33,40,1
95,81,1
22,69,1
2,89,1
14,30,1
93,32,1
65,74,1
37,34,1
28,46,1
65,82,1
78,85,1
91,78,1
5,1,1
8,42,1
11,141,1
42,4,1
0,1,1
51,10,1
14,126,1
17,127,1
5,26,1
85,28,1
92,59,1
76,59,1
51,62,1
12,30,1
21,9,1
85,69,1
51,100,1
61,27,1
45,42,1
74,3,1
82,145,1
31,109,1
53,110,1
33,90,1
28,128,1
83,10,1
19,129,1
37,76,1
44,132,1
0,85,1
20,81,1
85,8,1
26,33,1
32,6,1
5,51,1
6,12,1
22,47,1
3,147,1
84,49,1
29,124,1
57,103,1
3,7,1
12,90,1
97,126,1
11,44,1
41,16,1
1,76,1
67,143,1
66,135,1
47,124,1
14,73,1
80,105,1
82,6,1
41,133,1
37,84,1
97,58,1
2,132,1
45,53,1
5,13,1
79,88,1
55,57,1
6,110,1
61,17,1
24,106,1
31,73,1
88,113,1
91,53,1
99,54,1
19,92,1
10,61,1
37,31,1
94,93,1
9,68,1
12,99,1
72,44,1
57,56,1
36,141,1
57,131,1
2,130,1
93,73,1
71,79,1
95,127,1
92,82,1
37,130,1
85,63,1
50,87,1
43,82,1
87,90,1
77,55,1
2,142,1
1,86,1
41,148,1
52,117,1
24,91,1
51,137,1
97,54,1
64,131,1
70,32,1
70,106,1
14,96,1
72,69,1
81,126,1
74,70,1
68,128,1
83,31,1
1,113,1
42,85,1
42,70,1
39,66,1
98,148,1
76,6,1
61,149,1
27,103,1
25,98,1
4,31,1
46,125,1
42,149,1
19,117,1
9,146,1
54,106,1
58,60,1
48,105,1
76,24,1
22,134,1
62,140,1
54,31,1
96,35,1
85,136,1
14,71,1
61,29,1
94,68,1
27,48,1
41,84,1
37,65,1
23,7,1
29,83,1
38,101,1
86,142,1
45,104,1
93,148,1
48,110,1
68,117,1
92,0,1
58,95,1
39,3,1
35,134,1
78,126,1
26,67,1
17,18,1
88,27,1
90,89,1
70,53,1
27,75,1
42,127,1
8,100,1
76,110,1
26,121,1
66,78,1
53,27,1
81,89,1
10,48,1
52,93,1
54,121,1
53,8,1
52,90,1
74,85,1
22,4,1
31,135,1
29,122,1
36,100,1
1,58,1
20,114,1
2,118,1
60,9,1
53,116,1
51,91,1
60,23,1
55,68,1
89,89,1
89,65,1
2,100,1
40,131,1
81,11,1
53,103,1
79,24,1
77,128,1
7,14,1
40,78,1
70,25,1
66,107,1
75,106,1
98,19,1
27,105,1
94,107,1
81,114,1
90,88,1
36,38,1
28,76,1
63,27,1
8,113,1
82,60,1
19,109,1
31,21,1
90,120,1
63,114,1
57,8,1
31,130,1
5,115,1
23,1,1
1,129,1
57,4,1
31,63,1
40,20,1
36,77,1
96,44,1
29,29,1
24,138,1
14,102,1
22,25,1
63,141,1
44,29,1
21,57,1
50,32,1
5,105,1
73,57,1
86,65,1
89,18,1
1,52,1
35,39,1
53,62,1
2,130,1
19,77,1
88,20,1
65,144,1
65,45,1
67,114,1
58,78,1
2,141,1
77,98,1
48,26,1
32,143,1
41,19,1
89,67,1
51,83,1
56,149,1
82,110,1
36,8,1
18,57,1
93,22,1
19,0,1
35,55,1
18,100,1
25,69,1
4,109,1
10,149,1
43,29,1
66,60,1
25,99,1
1,53,1
22,105,1
14,52,1
90,17,1
79,68,1
96,83,1
17,51,1
42,75,1
87,65,1
96,138,1
58,44,1
93,46,1
73,10,1
92,115,1
43,78,1
30,6,1
32,138,1
84,119,1
84,116,1
88,13,1
24,22,1
16,121,1
86,137,1
48,128,1
75,42,1
78,91,1
94,2,1
47,73,1
75,84,1
98,132,1
85,67,1
35,8,1
24,149,1
99,24,1
65,76,1
28,100,1
31,90,1
34,25,1
87,129,1
29,35,1
57,20,1
38,100,1
20,1,1
29,6,1
66,5,1
51,99,1
8,91,1
20,136,1
26,38,1
69,104,1
85,109,1
42,148,1
67,56,1
4,91,1
32,109,1
29,82,1
19,148,1
99,123,1
49,147,1
70,111,1
99,83,1
18,120,1
71,17,1
76,84,1
64,33,1
63,92,1
10,73,1
40,112,1
63,10,1
35,115,1
7,38,1
43,123,1
56,40,1
23,123,1
27,67,1
43,83,1
9,20,1
19,101,1
97,47,1
44,122,1
27,96,1
25,33,1
36,84,1
37,130,1
68,137,1
41,111,1
60,58,1
60,125,1
54,23,1
82,102,1
94,54,1
2,30,1
90,92,1
53,24,1
49,35,1
31,111,1
59,117,1
37,54,1
67,81,1
18,67,1
74,100,1
64,92,1
43,11,1
81,67,1
82,131,1
33,120,1
0,135,1
12,128,1
69,131,1
0,42,1
1,17,1
94,108,1
1,51,1
93,61,1
51,23,1
85,113,1
2,103,1
0,18,1
35,87,1
90,3,1
76,67,1
62,17,1
46,92,1
87,38,1
11,149,1
27,3,1
73,32,1
61,4,1
18,73,1
32,111,1
4,83,1
13,30,1
35,35,1
90,45,1
26,64,1
51,93,1
14,96,1
69,125,1
22,115,1
27,38,1
87,124,1
61,130,1
97,81,1
77,23,1
26,85,1
22,110,1
32,69,1
9,120,1
46,113,1
87,76,1
15,34,1
95,72,1
19,149,1
56,98,1
36,71,1
55,69,1
88,133,1
62,106,1
89,114,1
0,17,1
91,141,1
54,58,1
17,146,1
39,142,1
25,56,1
4,110,1
79,87,1
63,139,1
25,78,1
14,16,1
5,54,1
48,118,1
47,2,1
56,78,1
40,93,1
48,49,1
97,0,1
69,0,1
39,40,1
23,48,1
42,28,1
30,132,1
70,2,1
9,113,1
30,47,1
76,36,1
45,94,1
32,102,1
76,13,1
10,27,1
31,112,1
94,44,1
27,113,1
71,9,1
98,66,1
25,143,1
30,96,1
33,27,1
24,47,1
43,81,1
22,147,1
82,72,1
